image_path,steering
images/frame_20250324_154007_947782.jpg,0.000000
images/frame_20250324_154011_181310.jpg,0.000000
images/frame_20250324_154012_382595.jpg,0.000000
images/frame_20250324_154014_646731.jpg,0.000000
images/frame_20250324_154057_104922.jpg,-1.000000
images/frame_20250324_154059_137487.jpg,-1.000000
images/frame_20250324_154100_970326.jpg,-1.000000
images/frame_20250324_154105_503920.jpg,-0.700000
images/frame_20250324_154106_671072.jpg,-0.700000
images/frame_20250324_154108_069417.jpg,-0.700000
images/frame_20250324_154109_635690.jpg,-0.700000
images/frame_20250324_154111_500713.jpg,-0.700000
images/frame_20250324_154112_800683.jpg,-0.700000
images/frame_20250324_154117_499938.jpg,-0.300000
images/frame_20250324_154122_199377.jpg,-0.700000
images/frame_20250324_154123_666165.jpg,-0.700000
images/frame_20250324_154129_497825.jpg,-0.100000
images/frame_20250324_154130_763608.jpg,-0.100000
images/frame_20250324_154135_130626.jpg,-0.600000
images/frame_20250324_154136_297171.jpg,-0.600000
images/frame_20250324_154139_995389.jpg,-0.400000
images/frame_20250324_154141_729276.jpg,-0.400000
images/frame_20250324_154145_694178.jpg,-0.000000
images/frame_20250324_154146_393922.jpg,-0.000000
images/frame_20250324_154147_228177.jpg,-0.000000
images/frame_20250324_154147_860389.jpg,-0.000000
images/frame_20250324_154148_427810.jpg,-0.000000
images/frame_20250324_154149_294354.jpg,-0.000000
images/frame_20250324_154149_860609.jpg,-0.000000
images/frame_20250324_154150_560639.jpg,-0.000000
images/frame_20250324_154156_692158.jpg,-0.000000
images/frame_20250324_154157_625099.jpg,-0.000000
images/frame_20250324_154158_491651.jpg,-0.000000
images/frame_20250324_154201_591524.jpg,-0.300000
images/frame_20250324_154202_291323.jpg,-0.300000
images/frame_20250324_154203_091134.jpg,-0.300000
images/frame_20250324_154205_757496.jpg,-0.500000
images/frame_20250324_154206_290304.jpg,-0.500000
images/frame_20250324_154207_256965.jpg,-0.500000
images/frame_20250324_154207_990334.jpg,-0.500000
images/frame_20250324_154208_823744.jpg,-0.500000
images/frame_20250324_154209_356047.jpg,-0.500000
images/frame_20250324_154209_990821.jpg,-0.500000
images/frame_20250324_154210_789726.jpg,-0.500000
images/frame_20250324_154218_454883.jpg,-0.500000
images/frame_20250324_154219_487178.jpg,-0.500000
images/frame_20250324_154220_219809.jpg,-0.500000
images/frame_20250324_154220_887668.jpg,-0.500000
images/frame_20250324_154221_420658.jpg,-0.500000
images/frame_20250324_154221_919687.jpg,-0.500000
images/frame_20250324_154224_854047.jpg,-1.000000
images/frame_20250324_154225_653489.jpg,-1.000000
images/frame_20250324_154226_386832.jpg,-1.000000
images/frame_20250324_154229_352289.jpg,-0.700000
images/frame_20250324_154229_951726.jpg,-0.700000
images/frame_20250324_154230_587516.jpg,-0.700000
images/frame_20250324_154232_552413.jpg,-0.700000
images/frame_20250324_154233_218575.jpg,-0.700000
images/frame_20250324_154233_816948.jpg,-0.700000
images/frame_20250324_154234_319045.jpg,-0.700000
images/frame_20250324_154237_451512.jpg,-0.300000
images/frame_20250324_154237_983737.jpg,-0.300000
images/frame_20250324_154238_550707.jpg,-0.300000
images/frame_20250324_154239_183618.jpg,-0.300000
images/frame_20250324_154239_651770.jpg,-0.300000
images/frame_20250324_154242_049856.jpg,-0.100000
images/frame_20250324_154242_650078.jpg,-0.100000
images/frame_20250324_154242_949914.jpg,-0.100000
images/frame_20250324_154243_483061.jpg,-0.100000
images/frame_20250324_154243_883468.jpg,-0.100000
images/frame_20250324_154244_182648.jpg,-0.100000
images/frame_20250324_154244_649120.jpg,-0.100000
images/frame_20250324_154245_082900.jpg,-0.100000
images/frame_20250324_154245_516371.jpg,-0.100000
images/frame_20250324_154245_982937.jpg,-0.100000
images/frame_20250324_154246_415976.jpg,-0.100000
images/frame_20250324_154246_682879.jpg,-0.100000
images/frame_20250324_154246_981142.jpg,-0.100000
images/frame_20250324_154252_814323.jpg,-0.400000
images/frame_20250324_154253_514328.jpg,-0.400000
images/frame_20250324_154253_981138.jpg,-0.400000
images/frame_20250324_154254_482679.jpg,-0.400000
images/frame_20250324_154254_947743.jpg,-0.400000
images/frame_20250324_154255_447236.jpg,-0.400000
images/frame_20250324_154255_947132.jpg,-0.400000
images/frame_20250324_154256_446301.jpg,-0.400000
images/frame_20250324_154256_979828.jpg,-0.400000
images/frame_20250324_154257_280412.jpg,-0.400000
images/frame_20250324_154300_379420.jpg,-0.100000
images/frame_20250324_154300_846479.jpg,-0.100000
images/frame_20250324_154301_179458.jpg,-0.100000
images/frame_20250324_154303_946194.jpg,-0.500000
images/frame_20250324_154304_579053.jpg,-0.500000
images/frame_20250324_154307_878939.jpg,-1.000000
images/frame_20250324_154310_744147.jpg,-0.600000
images/frame_20250324_154311_676161.jpg,-0.600000
images/frame_20250324_154312_411039.jpg,-0.600000
images/frame_20250324_154313_010677.jpg,-0.600000
images/frame_20250324_154313_410839.jpg,-0.600000
images/frame_20250324_154313_809989.jpg,-0.600000
images/frame_20250324_154314_177064.jpg,-0.600000
images/frame_20250324_154317_609221.jpg,-1.000000
images/frame_20250324_154318_276877.jpg,-1.000000
images/frame_20250324_154318_709444.jpg,-1.000000
images/frame_20250324_154319_109412.jpg,-1.000000
images/frame_20250324_154319_442211.jpg,-1.000000
images/frame_20250324_154323_707592.jpg,-1.000000
images/frame_20250324_154324_241296.jpg,-1.000000
images/frame_20250324_154324_807546.jpg,-1.000000
images/frame_20250324_154325_508062.jpg,-1.000000
images/frame_20250324_154325_941085.jpg,-1.000000
images/frame_20250324_154326_807611.jpg,-1.000000
images/frame_20250324_154330_007365.jpg,-0.600000
images/frame_20250324_154330_441838.jpg,-0.600000
images/frame_20250324_154330_839384.jpg,-0.600000
images/frame_20250324_154331_206985.jpg,-0.600000
images/frame_20250324_154331_639366.jpg,-0.600000
images/frame_20250324_154332_106604.jpg,-0.600000
images/frame_20250324_154332_639914.jpg,-0.600000
images/frame_20250324_154333_206445.jpg,-0.600000
images/frame_20250324_154333_571944.jpg,-0.600000
images/frame_20250324_154335_471767.jpg,-0.200000
images/frame_20250324_154336_305345.jpg,-0.200000
images/frame_20250324_154336_638864.jpg,-0.200000
images/frame_20250324_154337_138938.jpg,-0.200000
images/frame_20250324_154337_772391.jpg,-0.200000
images/frame_20250324_154338_305104.jpg,-0.200000
images/frame_20250324_154338_671814.jpg,-0.200000
images/frame_20250324_154339_271122.jpg,-0.200000
images/frame_20250324_154339_540482.jpg,-0.200000
images/frame_20250324_154340_005162.jpg,-0.200000
images/frame_20250324_154340_371059.jpg,-0.200000
images/frame_20250324_154340_771871.jpg,-0.200000
images/frame_20250324_154341_104948.jpg,-0.200000
images/frame_20250324_154341_271201.jpg,-0.200000
images/frame_20250324_154341_739489.jpg,-0.200000
images/frame_20250324_154342_138157.jpg,-0.200000
images/frame_20250324_154342_404210.jpg,-0.200000
images/frame_20250324_154343_037511.jpg,-0.200000
images/frame_20250324_154343_303105.jpg,-0.200000
images/frame_20250324_154343_738157.jpg,-0.200000
images/frame_20250324_154346_037533.jpg,0.200000
images/frame_20250324_154346_503766.jpg,0.200000
images/frame_20250324_154346_803163.jpg,0.200000
images/frame_20250324_154351_769230.jpg,0.200000
images/frame_20250324_154352_302217.jpg,0.200000
images/frame_20250324_154352_768901.jpg,0.200000
images/frame_20250324_154353_402389.jpg,0.200000
images/frame_20250324_154354_001965.jpg,0.200000
images/frame_20250324_154356_334258.jpg,-0.200000
images/frame_20250324_154356_867657.jpg,-0.200000
images/frame_20250324_154357_301636.jpg,-0.200000
images/frame_20250324_154357_767598.jpg,-0.200000
images/frame_20250324_154358_034515.jpg,-0.200000
images/frame_20250324_154358_501586.jpg,-0.200000
images/frame_20250324_154358_768527.jpg,-0.200000
images/frame_20250324_154359_300961.jpg,-0.200000
images/frame_20250324_154359_567950.jpg,-0.200000
images/frame_20250324_154359_867313.jpg,-0.200000
images/frame_20250324_154400_134487.jpg,-0.200000
images/frame_20250324_154400_335611.jpg,-0.200000
images/frame_20250324_154400_634587.jpg,-0.200000
images/frame_20250324_154401_234269.jpg,-0.200000
images/frame_20250324_154403_233892.jpg,-0.500000
images/frame_20250324_154403_533462.jpg,-0.500000
images/frame_20250324_154403_899975.jpg,-0.500000
images/frame_20250324_154404_200186.jpg,-0.500000
images/frame_20250324_154404_433260.jpg,-0.500000
images/frame_20250324_154404_633271.jpg,-0.500000
images/frame_20250324_154406_198974.jpg,-0.700000
images/frame_20250324_154406_399923.jpg,-0.700000
images/frame_20250324_154406_699408.jpg,-0.700000
images/frame_20250324_154407_032129.jpg,-0.700000
images/frame_20250324_154407_266681.jpg,-0.700000
images/frame_20250324_154407_566360.jpg,-0.700000
images/frame_20250324_154407_765965.jpg,-0.700000
images/frame_20250324_154409_465560.jpg,-0.500000
images/frame_20250324_154409_830831.jpg,-0.500000
images/frame_20250324_154410_165695.jpg,-0.500000
images/frame_20250324_154410_899780.jpg,-0.500000
images/frame_20250324_154411_232457.jpg,-0.500000
images/frame_20250324_154411_531776.jpg,-0.500000
images/frame_20250324_154411_764928.jpg,-0.500000
images/frame_20250324_154413_363774.jpg,-0.700000
images/frame_20250324_154413_631457.jpg,-0.700000
images/frame_20250324_154414_032014.jpg,-0.700000
images/frame_20250324_154414_298469.jpg,-0.700000
images/frame_20250324_154414_498078.jpg,-0.700000
images/frame_20250324_154419_664130.jpg,-0.700000
images/frame_20250324_154420_296103.jpg,-0.700000
images/frame_20250324_154420_963049.jpg,-0.700000
images/frame_20250324_154421_731217.jpg,-0.700000
images/frame_20250324_154423_496370.jpg,-0.500000
images/frame_20250324_154423_829725.jpg,-0.500000
images/frame_20250324_154424_196439.jpg,-0.500000
images/frame_20250324_154424_695780.jpg,-0.500000
images/frame_20250324_154425_029277.jpg,-0.500000
images/frame_20250324_154425_329288.jpg,-0.500000
images/frame_20250324_154425_662485.jpg,-0.500000
images/frame_20250324_154425_929190.jpg,-0.500000
images/frame_20250324_154426_229504.jpg,-0.500000
images/frame_20250324_154426_728405.jpg,-0.500000
images/frame_20250324_154426_995596.jpg,-0.500000
images/frame_20250324_154427_261521.jpg,-0.500000
images/frame_20250324_154427_562577.jpg,-0.500000
images/frame_20250324_154427_861959.jpg,-0.500000
images/frame_20250324_154428_660833.jpg,-0.500000
images/frame_20250324_154429_095479.jpg,-0.500000
images/frame_20250324_154429_428480.jpg,-0.500000
images/frame_20250324_154431_363165.jpg,-0.500000
images/frame_20250324_154431_726181.jpg,-0.500000
images/frame_20250324_154434_161174.jpg,-0.000000
images/frame_20250324_154434_527457.jpg,-0.000000
images/frame_20250324_154435_026430.jpg,-0.000000
images/frame_20250324_154435_627482.jpg,-0.000000
images/frame_20250324_154436_159925.jpg,-0.000000
images/frame_20250324_154436_393716.jpg,-0.000000
images/frame_20250324_154436_626454.jpg,-0.000000
images/frame_20250324_154437_061404.jpg,-0.000000
images/frame_20250324_154437_493848.jpg,-0.000000
images/frame_20250324_154437_760227.jpg,-0.000000
images/frame_20250324_154438_093606.jpg,-0.000000
images/frame_20250324_154438_658784.jpg,-0.000000
images/frame_20250324_154438_926649.jpg,-0.000000
images/frame_20250324_154442_192102.jpg,-0.400000
images/frame_20250324_154442_724925.jpg,-0.400000
images/frame_20250324_154443_358906.jpg,-0.400000
